PROJECT,SAMPLE_ID,STATION,SAMPLE_DATE,TAXON,ABUNDANCE,SST
nrs,6651,Port Hacking,2014-01-21,Tripos lineatus,201.21,22.539993392676
nrs,6657,Port Hacking,2014-02-12,Cerataulina pelagica,99966.4,21.899993406981
nrs,6657,Port Hacking,2014-02-12,Ceratoneis closterium,302.42,21.899993406981
nrs,6657,Port Hacking,2014-02-12,Chaetoceros peruvianus < 40 µm cell width,100.81,21.899993406981
nrs,6657,Port Hacking,2014-02-12,Dactyliosolen fragilissimus <150 µm length,1008.06,21.899993406981
nrs,6657,Port Hacking,2014-02-12,Noctiluca scintillans,40.32,21.899993406981
nrs,6657,Port Hacking,2014-02-12,Octactis octonaria,705.65,21.899993406981
nrs,6657,Port Hacking,2014-02-12,Proboscia alata,604.84,21.899993406981
nrs,6657,Port Hacking,2014-02-12,Tripos furca,201.61,21.899993406981
nrs,6657,Port Hacking,2014-02-12,Tripos macroceros,10.08,21.899993406981
nrs,6657,Port Hacking,2014-02-12,Tripos muelleri,100.81,21.899993406981
nrs,6678,Kangaroo Island,2014-07-13,Cerataulina pelagica,64.72,15.889993541315
nrs,6678,Kangaroo Island,2014-07-13,Ceratoneis closterium,129.45,15.889993541315
nrs,6678,Kangaroo Island,2014-07-13,Chaetoceros danicus,64.72,15.889993541315
nrs,6678,Kangaroo Island,2014-07-13,Chaetoceros spp. < 10 µm cell width,129.45,15.889993541315
nrs,6678,Kangaroo Island,2014-07-13,Dictyocha fibula,841.42,15.889993541315
nrs,6678,Kangaroo Island,2014-07-13,Dictyocha speculum,64.72,15.889993541315
nrs,6678,Kangaroo Island,2014-07-13,Guinardia flaccida <150 µm length,711.97,15.889993541315
nrs,6678,Kangaroo Island,2014-07-13,Guinardia striata,4919.09,15.889993541315
nrs,6678,Kangaroo Island,2014-07-13,Leptocylindrus mediterraneus,64.72,15.889993541315
nrs,6678,Kangaroo Island,2014-07-13,Meuniera membranacea,517.8,15.889993541315
nrs,6678,Kangaroo Island,2014-07-13,Pseudo-nitzschia delicatissima complex <=3 µm,13721.68,15.889993541315
nrs,6678,Kangaroo Island,2014-07-13,Pseudo-nitzschia seriata complex >3 µm,388.35,15.889993541315
nrs,6678,Kangaroo Island,2014-07-13,Rhizosolenia robusta,19.42,15.889993541315
nrs,6678,Kangaroo Island,2014-07-13,Tripos furca,64.72,15.889993541315
nrs,6678,Kangaroo Island,2014-07-13,Tripos fusus,64.72,15.889993541315
nrs,6692,Maria Island,2014-09-16,Cerataulina pelagica,577.42,13.134993602894
nrs,6692,Maria Island,2014-09-16,Chaetoceros socialis,1154.84,13.134993602894
nrs,6692,Maria Island,2014-09-16,Chaetoceros spp. 20-30 µm,115.48,13.134993602894
nrs,6692,Maria Island,2014-09-16,Chaetoceros spp. < 10 µm cell width,2656.13,13.134993602894
nrs,6692,Maria Island,2014-09-16,Corethron pennatum,115.48,13.134993602894
nrs,6692,Maria Island,2014-09-16,Ditylum brightwellii < 40 µm width,230.97,13.134993602894
nrs,6692,Maria Island,2014-09-16,Eucampia spp. <100 µm cell length,115.48,13.134993602894
nrs,6692,Maria Island,2014-09-16,Guinardia delicatula,24829.08,13.134993602894
nrs,6692,Maria Island,2014-09-16,Guinardia striata,15128.42,13.134993602894
nrs,6692,Maria Island,2014-09-16,Meuniera membranacea,461.94,13.134993602894
nrs,6692,Maria Island,2014-09-16,Rhizosolenia fallax group,923.87,13.134993602894
nrs,6692,Maria Island,2014-09-16,Rhizosolenia setigera group,230.97,13.134993602894
nrs,67,Rottnest Island,2010-03-15,Ceratoneis closterium,3020,22.434993395023
nrs,67,Rottnest Island,2010-03-15,Chaetoceros spp. 20-30 µm,4422,22.434993395023
nrs,67,Rottnest Island,2010-03-15,Chaetoceros spp. < 10 µm cell width,1510,22.434993395023
nrs,67,Rottnest Island,2010-03-15,Corethron pennatum,108,22.434993395023
nrs,67,Rottnest Island,2010-03-15,Dactyliosolen fragilissimus,324,22.434993395023
nrs,67,Rottnest Island,2010-03-15,Guinardia flaccida <150 µm length,539,22.434993395023
nrs,67,Rottnest Island,2010-03-15,Guinardia striata,3343,22.434993395023
nrs,67,Rottnest Island,2010-03-15,Leptocylindrus danicus,13696,22.434993395023
nrs,67,Rottnest Island,2010-03-15,Pleurosigma spp. < 150 µm,324,22.434993395023
nrs,67,Rottnest Island,2010-03-15,Pseudo-nitzschia delicatissima complex <=3 µm,4098,22.434993395023
nrs,67,Rottnest Island,2010-03-15,Rhizosolenia setigera,1186,22.434993395023
nrs,67,Rottnest Island,2010-03-15,Thalassiosira spp. 10-20 µm,108,22.434993395023
nrs,67,Rottnest Island,2010-03-15,Tripos furca,22,22.434993395023
nrs,6707,Rottnest Island,2014-09-02,Ceratoneis closterium,50,19.867493452411
nrs,6707,Rottnest Island,2014-09-02,Chaetoceros affinis,800,19.867493452411
nrs,6707,Rottnest Island,2014-09-02,Chaetoceros danicus,50,19.867493452411
nrs,6707,Rottnest Island,2014-09-02,Chaetoceros decipiens < 15 µm cell width,50,19.867493452411
nrs,6707,Rottnest Island,2014-09-02,Chaetoceros peruvianus < 40 µm cell width,125,19.867493452411
nrs,6707,Rottnest Island,2014-09-02,Chaetoceros spp. < 10 µm cell width,550,19.867493452411
nrs,6707,Rottnest Island,2014-09-02,Guinardia flaccida <150 µm length,25,19.867493452411
nrs,6707,Rottnest Island,2014-09-02,Guinardia striata,225,19.867493452411
nrs,6707,Rottnest Island,2014-09-02,Haslea wawrikae,50,19.867493452411
nrs,6707,Rottnest Island,2014-09-02,Hemiaulus hauckii,25,19.867493452411
nrs,6707,Rottnest Island,2014-09-02,Leptocylindrus danicus,125,19.867493452411
nrs,6707,Rottnest Island,2014-09-02,Meuniera membranacea,100,19.867493452411
nrs,6707,Rottnest Island,2014-09-02,Pleurosigma spp. < 150 µm,25,19.867493452411
nrs,6707,Rottnest Island,2014-09-02,Pseudo-nitzschia delicatissima complex <=3 µm,75,19.867493452411
nrs,6707,Rottnest Island,2014-09-02,Pseudo-nitzschia seriata complex >3 µm,50,19.867493452411
nrs,6707,Rottnest Island,2014-09-02,Rhizosolenia fallax group,25,19.867493452411
nrs,6707,Rottnest Island,2014-09-02,Rhizosolenia robusta,25,19.867493452411
nrs,6707,Rottnest Island,2014-09-02,Rhizosolenia setigera group,100,19.867493452411
nrs,6707,Rottnest Island,2014-09-02,Thalassionema spp. > 100 µm length,25,19.867493452411
nrs,6707,Rottnest Island,2014-09-02,Tripos lineatus,25,19.867493452411
nrs,6721,Rottnest Island,2014-09-19,Asterionellopsis glacialis,152.28,19.897493451741
nrs,6721,Rottnest Island,2014-09-19,Ceratoneis closterium,380.71,19.897493451741
nrs,6721,Rottnest Island,2014-09-19,Chaetoceros compressus,25.38,19.897493451741
nrs,6721,Rottnest Island,2014-09-19,Chaetoceros danicus,25.38,19.897493451741
nrs,6721,Rottnest Island,2014-09-19,Chaetoceros decipiens < 15 µm cell width,101.52,19.897493451741
nrs,6721,Rottnest Island,2014-09-19,Chaetoceros peruvianus < 40 µm cell width,25.38,19.897493451741
nrs,6721,Rottnest Island,2014-09-19,Chaetoceros spp. 10-20 µm,126.9,19.897493451741
nrs,6721,Rottnest Island,2014-09-19,Chaetoceros spp. < 10 µm cell width,25.38,19.897493451741
nrs,6721,Rottnest Island,2014-09-19,Dictyocha fibula,25.38,19.897493451741
nrs,6721,Rottnest Island,2014-09-19,Dinophysis tripos,50.76,19.897493451741
nrs,6721,Rottnest Island,2014-09-19,Grammatophora oceanica,25.38,19.897493451741
nrs,6721,Rottnest Island,2014-09-19,Haslea wawrikae,25.38,19.897493451741
nrs,6721,Rottnest Island,2014-09-19,Helicotheca spp.,50.76,19.897493451741
nrs,6721,Rottnest Island,2014-09-19,Octactis octonaria,101.52,19.897493451741
nrs,6721,Rottnest Island,2014-09-19,Pseudo-nitzschia delicatissima complex <=3 µm,203.05,19.897493451741
nrs,6721,Rottnest Island,2014-09-19,Rhizosolenia setigera,126.9,19.897493451741
nrs,6721,Rottnest Island,2014-09-19,Thalassiosira spp. 20-40 µm,25.38,19.897493451741
nrs,6721,Rottnest Island,2014-09-19,Thalassiosira spp. 40-60 µm,50.76,19.897493451741
nrs,6721,Rottnest Island,2014-09-19,Tripos muelleri,25.38,19.897493451741
nrs,6735,Rottnest Island,2014-10-14,Cerataulina pelagica,24.04,19.614993458055
nrs,6735,Rottnest Island,2014-10-14,Chaetoceros affinis,96.15,19.614993458055
nrs,6735,Rottnest Island,2014-10-14,Chaetoceros spp. < 10 µm cell width,48.08,19.614993458055
nrs,6735,Rottnest Island,2014-10-14,Dinophysis tripos,24.04,19.614993458055
nrs,6735,Rottnest Island,2014-10-14,Leptocylindrus danicus,48.08,19.614993458055
nrs,6735,Rottnest Island,2014-10-14,Rhizosolenia robusta,24.04,19.614993458055
nrs,6735,Rottnest Island,2014-10-14,Rhizosolenia setigera,24.04,19.614993458055
nrs,6735,Rottnest Island,2014-10-14,Tripos muelleri,24.04,19.614993458055
nrs,6735,Rottnest Island,2014-10-14,Tripos muelleri type,24.04,19.614993458055
nrs,6786,Maria Island,2014-10-29,Guinardia striata,75,14.35427291
nrs,6786,Maria Island,2014-10-29,Leptocylindrus danicus,5175,14.35427291
nrs,6786,Maria Island,2014-10-29,Mesodinium rubrum,100,14.35427291
nrs,6786,Maria Island,2014-10-29,Pseudo-nitzschia seriata complex >3 µm,300,14.35427291
nrs,68,Port Hacking,2010-03-17,Amphidinium spp. <30 µm cell height,126,23.459993372113
nrs,68,Port Hacking,2010-03-17,Cerataulina pelagica,168,23.459993372113
nrs,68,Port Hacking,2010-03-17,Ceratoneis closterium,2020,23.459993372113
nrs,68,Port Hacking,2010-03-17,Chaetoceros spp. 20-30 µm,1767,23.459993372113
nrs,68,Port Hacking,2010-03-17,Chaetoceros spp. < 10 µm cell width,10604,23.459993372113
nrs,68,Port Hacking,2010-03-17,Dactyliosolen fragilissimus,11782,23.459993372113
nrs,68,Port Hacking,2010-03-17,Guinardia delicatula,337,23.459993372113
nrs,68,Port Hacking,2010-03-17,Guinardia flaccida <150 µm length,34,23.459993372113
nrs,68,Port Hacking,2010-03-17,Guinardia striata,1431,23.459993372113
nrs,68,Port Hacking,2010-03-17,Leptocylindrus danicus,13802,23.459993372113
nrs,68,Port Hacking,2010-03-17,Leptocylindrus mediterraneus,168,23.459993372113
nrs,68,Port Hacking,2010-03-17,Leptocylindrus minimus,2777,23.459993372113
nrs,68,Port Hacking,2010-03-17,Meuniera membranacea,59,23.459993372113
nrs,68,Port Hacking,2010-03-17,Proboscia alata,1010,23.459993372113
nrs,68,Port Hacking,2010-03-17,Pseudo-nitzschia delicatissima complex <=3 µm,3535,23.459993372113
nrs,68,Port Hacking,2010-03-17,Pseudo-nitzschia seriata complex >3 µm,1010,23.459993372113
nrs,68,Port Hacking,2010-03-17,Rhizosolenia fallax,337,23.459993372113
nrs,68,Port Hacking,2010-03-17,Rhizosolenia imbricata,84,23.459993372113
nrs,68,Port Hacking,2010-03-17,Rhizosolenia setigera,1094,23.459993372113
nrs,6800,Port Hacking,2014-10-22,Alexandrium pseudogonyaulax,100.81,19.29450038
nrs,6800,Port Hacking,2014-10-22,Ceratoneis closterium,1008.06,19.29450038
nrs,6800,Port Hacking,2014-10-22,Chaetoceros spp. 10-20 µm,8736.56,19.29450038
nrs,6800,Port Hacking,2014-10-22,Eucampia spp. <100 µm cell length,4368.28,19.29450038
nrs,6800,Port Hacking,2014-10-22,Guinardia delicatula,672.04,19.29450038
nrs,6800,Port Hacking,2014-10-22,Guinardia striata,1008.06,19.29450038
nrs,6800,Port Hacking,2014-10-22,Gyrodinium spp. 20-40 µm,672.04,19.29450038
nrs,6800,Port Hacking,2014-10-22,Leptocylindrus danicus,1915.32,19.29450038
nrs,6800,Port Hacking,2014-10-22,Mesodinium rubrum,33.6,19.29450038
nrs,6800,Port Hacking,2014-10-22,Meuniera membranacea,268.82,19.29450038
nrs,6800,Port Hacking,2014-10-22,Noctiluca scintillans,30.24,19.29450038
nrs,6800,Port Hacking,2014-10-22,Octactis octonaria,235.22,19.29450038
nrs,6800,Port Hacking,2014-10-22,Pleurosigma spp. < 150 µm,33.6,19.29450038
nrs,6800,Port Hacking,2014-10-22,Proboscia alata,268.82,19.29450038
nrs,6800,Port Hacking,2014-10-22,Pseudo-nitzschia delicatissima complex <=3 µm,1008.06,19.29450038
nrs,6800,Port Hacking,2014-10-22,Pseudo-nitzschia seriata complex >3 µm,4435.48,19.29450038
nrs,6800,Port Hacking,2014-10-22,Rhizosolenia fallax,67.2,19.29450038
nrs,6800,Port Hacking,2014-10-22,Rhizosolenia setigera,33.6,19.29450038
nrs,6800,Port Hacking,2014-10-22,Tripos fusus,33.6,19.29450038
nrs,6800,Port Hacking,2014-10-22,Tripos kofoidii,67.2,19.29450038
nrs,6866,North Stradbroke,2014-11-07,Eucampia spp. <100 µm cell length,25,24.239993354678
nrs,6866,North Stradbroke,2014-11-07,Oxytoxum scolopax,25,24.239993354678
nrs,6866,North Stradbroke,2014-11-07,Pseudo-nitzschia delicatissima complex <=3 µm,25,24.239993354678
nrs,6866,North Stradbroke,2014-11-07,Pseudo-nitzschia seriata complex >3 µm,25,24.239993354678
nrs,69,Kangaroo Island,2010-12-14,Cerataulina pelagica,51,17.534993504547
nrs,69,Kangaroo Island,2010-12-14,Ceratoneis closterium,354,17.534993504547
nrs,69,Kangaroo Island,2010-12-14,Chaetoceros spp. < 10 µm cell width,303,17.534993504547
nrs,69,Kangaroo Island,2010-12-14,Dactyliosolen fragilissimus,303,17.534993504547
nrs,69,Kangaroo Island,2010-12-14,Guinardia flaccida <150 µm length,51,17.534993504547
nrs,69,Kangaroo Island,2010-12-14,Leptocylindrus danicus,2829,17.534993504547
nrs,69,Kangaroo Island,2010-12-14,Leptocylindrus mediterraneus,1414,17.534993504547
nrs,69,Kangaroo Island,2010-12-14,Leptocylindrus minimus,253,17.534993504547
nrs,69,Kangaroo Island,2010-12-14,Noctiluca scintillans,10,17.534993504547
nrs,69,Kangaroo Island,2010-12-14,Phalacroma rotundatum,101,17.534993504547
nrs,69,Kangaroo Island,2010-12-14,Proboscia alata,101,17.534993504547
nrs,69,Kangaroo Island,2010-12-14,Pseudo-nitzschia delicatissima complex <=3 µm,556,17.534993504547
nrs,69,Kangaroo Island,2010-12-14,Rhizosolenia imbricata,51,17.534993504547
nrs,69,Kangaroo Island,2010-12-14,Rhizosolenia setigera,404,17.534993504547
nrs,69,Kangaroo Island,2010-12-14,Thalassionema spp. > 100 µm length,354,17.534993504547
nrs,6979,North Stradbroke,2014-12-23,Ceratoneis closterium,52.5,25.999993315339
nrs,6979,North Stradbroke,2014-12-23,Chaetoceros spp. < 10 µm cell width,17.5,25.999993315339
nrs,6979,North Stradbroke,2014-12-23,Dictyocha fibula,52.5,25.999993315339
nrs,6979,North Stradbroke,2014-12-23,Epiplocylis cf. undella,17.5,25.999993315339
nrs,6979,North Stradbroke,2014-12-23,Odontella sinensis,17.5,25.999993315339
nrs,6979,North Stradbroke,2014-12-23,Pseudo-nitzschia delicatissima complex <=3 µm,157.5,25.999993315339
nrs,6979,North Stradbroke,2014-12-23,Pseudo-nitzschia seriata complex >3 µm,35,25.999993315339
nrs,6979,North Stradbroke,2014-12-23,Rhizosolenia bergonii,17.5,25.999993315339
nrs,6979,North Stradbroke,2014-12-23,Tripos kofoidii,35,25.999993315339
nrs,6994,Rottnest Island,2014-11-19,Ceratoneis closterium,131.58,20.087493447494
nrs,6994,Rottnest Island,2014-11-19,Chaetoceros affinis,26.32,20.087493447494
nrs,6994,Rottnest Island,2014-11-19,Chaetoceros danicus,236.84,20.087493447494
nrs,6994,Rottnest Island,2014-11-19,Chaetoceros spp. 20-30 µm,1421.05,20.087493447494
nrs,6994,Rottnest Island,2014-11-19,Leptocylindrus danicus,78.95,20.087493447494
nrs,6994,Rottnest Island,2014-11-19,Leptocylindrus mediterraneus,131.58,20.087493447494
nrs,6994,Rottnest Island,2014-11-19,Licmophora spp. < 150 µm,52.63,20.087493447494
nrs,6994,Rottnest Island,2014-11-19,Pleurosigma spp. < 150 µm,26.32,20.087493447494
nrs,6994,Rottnest Island,2014-11-19,Pseudo-nitzschia delicatissima complex <=3 µm,26.32,20.087493447494
nrs,6994,Rottnest Island,2014-11-19,Tripos furca,26.32,20.087493447494
nrs,6994,Rottnest Island,2014-11-19,Tripos kofoidii,78.95,20.087493447494
nrs,7,Esperance,2009-05-12,Cerataulina pelagica,169,19.189993467554
nrs,7,Esperance,2009-05-12,Ceratoneis closterium,169,19.189993467554
nrs,7,Esperance,2009-05-12,Chaetoceros spp. 20-30 µm,296,19.189993467554
nrs,7,Esperance,2009-05-12,Chaetoceros spp. < 10 µm cell width,762,19.189993467554
nrs,7,Esperance,2009-05-12,Coscinodiscus wailesii,17,19.189993467554
nrs,7,Esperance,2009-05-12,Dinophysis caudata,85,19.189993467554
nrs,7,Esperance,2009-05-12,Eucampia spp. <100 µm cell length,127,19.189993467554
nrs,7,Esperance,2009-05-12,Guinardia flaccida <150 µm length,296,19.189993467554
nrs,7,Esperance,2009-05-12,Guinardia striata,127,19.189993467554
nrs,7,Esperance,2009-05-12,Leptocylindrus danicus,212,19.189993467554
nrs,7,Esperance,2009-05-12,Leptocylindrus mediterraneus,847,19.189993467554
nrs,7,Esperance,2009-05-12,Meuniera membranacea,85,19.189993467554
nrs,7,Esperance,2009-05-12,Paralia sulcata,635,19.189993467554
nrs,7,Esperance,2009-05-12,Pleurosigma spp. < 150 µm,169,19.189993467554
nrs,7,Esperance,2009-05-12,Protoperidinium pellucidum,169,19.189993467554
nrs,7,Esperance,2009-05-12,Pseudo-nitzschia delicatissima complex <=3 µm,466,19.189993467554
nrs,7,Esperance,2009-05-12,Pseudo-nitzschia seriata complex >3 µm,169,19.189993467554
nrs,7,Esperance,2009-05-12,Rhizosolenia fallax,42,19.189993467554
nrs,70,Maria Island,2010-06-15,Ceratoneis closterium,177,13.709993590042
nrs,70,Maria Island,2010-06-15,Dactyliosolen fragilissimus,25,13.709993590042
nrs,70,Maria Island,2010-06-15,Mesodinium rubrum,25,13.709993590042
nrs,70,Maria Island,2010-06-15,Pseudo-nitzschia delicatissima complex <=3 µm,303,13.709993590042
nrs,70,Maria Island,2010-06-15,Thalassiosira spp. 10-20 µm,25,13.709993590042
nrs,7009,North Stradbroke,2015-01-19,Ceratoneis closterium,1100,27.554993280582
nrs,7009,North Stradbroke,2015-01-19,Chaetoceros spp. 10-20 µm,250,27.554993280582
nrs,7009,North Stradbroke,2015-01-19,Dactyliosolen fragilissimus <150 µm length,1750,27.554993280582
nrs,7009,North Stradbroke,2015-01-19,Guinardia delicatula,450,27.554993280582
nrs,7009,North Stradbroke,2015-01-19,Leptocylindrus danicus,250,27.554993280582
nrs,7009,North Stradbroke,2015-01-19,Leptocylindrus minimus,850,27.554993280582
nrs,7009,North Stradbroke,2015-01-19,Proboscia alata,600,27.554993280582
nrs,7009,North Stradbroke,2015-01-19,Pseudo-nitzschia delicatissima complex <=3 µm,9800,27.554993280582
nrs,7009,North Stradbroke,2015-01-19,Pseudo-nitzschia seriata complex >3 µm,1100,27.554993280582
nrs,7009,North Stradbroke,2015-01-19,Thalassiosira spp. 10-20 µm,2600,27.554993280582
nrs,7009,North Stradbroke,2015-01-19,Thalassiosira spp. 20-40 µm,150,27.554993280582
nrs,7009,North Stradbroke,2015-01-19,Tripos kofoidii,50,27.554993280582
nrs,7009,North Stradbroke,2015-01-19,Tripos macroceros,10,27.554993280582
nrs,7009,North Stradbroke,2015-01-19,Tripos muelleri,10,27.554993280582
nrs,7009,North Stradbroke,2015-01-19,Xystonellopsis cymatica,50,27.554993280582
nrs,7011,Maria Island,2014-11-28,Gyrodinium spp. 40-60 µm,145.63,14.54708134
nrs,7011,Maria Island,2014-11-28,Laboea strobila,72.82,14.54708134
nrs,7011,Maria Island,2014-11-28,Leptocylindrus danicus,24.27,14.54708134
nrs,7011,Maria Island,2014-11-28,Mesodinium rubrum,145.63,14.54708134
nrs,7011,Maria Island,2014-11-28,Tripos fusus,24.27,14.54708134
nrs,7041,Rottnest Island,2013-10-01,Ceratoneis closterium,46.99,18.147493490856
nrs,7041,Rottnest Island,2013-10-01,Chaetoceros affinis,23.5,18.147493490856
nrs,7041,Rottnest Island,2013-10-01,Climacodium frauenfeldianum,164.47,18.147493490856
nrs,7041,Rottnest Island,2013-10-01,Corethron pennatum,23.5,18.147493490856
nrs,7041,Rottnest Island,2013-10-01,Lauderia annulata < 70 µm length,23.5,18.147493490856
nrs,7041,Rottnest Island,2013-10-01,Navicula septentrionalis,23.5,18.147493490856
nrs,7041,Rottnest Island,2013-10-01,Odontella spp. <25 µm cell length,23.5,18.147493490856
nrs,7041,Rottnest Island,2013-10-01,Tripos fusus,18.8,18.147493490856
nrs,7041,Rottnest Island,2013-10-01,Tripos tenuis,23.5,18.147493490856
nrs,7041,Rottnest Island,2013-10-01,Tripos teres,23.5,18.147493490856
nrs,7042,Rottnest Island,2013-10-17,Ceratoneis closterium,24.51,18.844993475266
nrs,7042,Rottnest Island,2013-10-17,Guinardia flaccida <150 µm length,24.51,18.844993475266
nrs,7042,Rottnest Island,2013-10-17,Rhizosolenia setigera group,24.51,18.844993475266
nrs,7043,Port Hacking,2013-10-21,Cerataulina pelagica,507.1,20.939993428439
nrs,7043,Port Hacking,2013-10-21,Ceratoneis closterium,507.1,20.939993428439
nrs,7043,Port Hacking,2013-10-21,Chaetoceros spp. < 10 µm cell width,101.42,20.939993428439
nrs,7043,Port Hacking,2013-10-21,Coscinodiscus spp. 60-80 µm,101.42,20.939993428439
nrs,7043,Port Hacking,2013-10-21,Dactyliosolen fragilissimus <150 µm length,101.42,20.939993428439
nrs,7043,Port Hacking,2013-10-21,Guinardia delicatula,1217.04,20.939993428439
nrs,7043,Port Hacking,2013-10-21,Guinardia flaccida <150 µm length,101.42,20.939993428439
nrs,7043,Port Hacking,2013-10-21,Leptocylindrus danicus,2028.4,20.939993428439
nrs,7043,Port Hacking,2013-10-21,Leptocylindrus minimus,709.94,20.939993428439
nrs,7043,Port Hacking,2013-10-21,Mesodinium rubrum,10.14,20.939993428439
nrs,7043,Port Hacking,2013-10-21,Meuniera membranacea,1318.46,20.939993428439
nrs,7043,Port Hacking,2013-10-21,Proboscia alata,101.42,20.939993428439
nrs,7043,Port Hacking,2013-10-21,Pseudo-nitzschia delicatissima complex <=3 µm,50.71,20.939993428439
nrs,7043,Port Hacking,2013-10-21,Pseudo-nitzschia seriata complex >3 µm,101.42,20.939993428439
nrs,7043,Port Hacking,2013-10-21,Stephanopyxis turris,7454.36,20.939993428439
nrs,7043,Port Hacking,2013-10-21,Thalassiosira gravida,50.71,20.939993428439
nrs,7043,Port Hacking,2013-10-21,Thalassiosira spp. 10-20 µm,456.39,20.939993428439
nrs,7043,Port Hacking,2013-10-21,Thalassiosira spp. 20-40 µm,50.71,20.939993428439
nrs,7043,Port Hacking,2013-10-21,Tripos kofoidii,101.42,20.939993428439
nrs,7044,Port Hacking,2013-10-27,Hemiaulus hauckii,25.25,19.779993454367
nrs,7044,Port Hacking,2013-10-27,Leptocylindrus danicus,202.02,19.779993454367
nrs,7044,Port Hacking,2013-10-27,Meuniera membranacea,75.76,19.779993454367
nrs,7044,Port Hacking,2013-10-27,Noctiluca scintillans,40.4,19.779993454367
nrs,7044,Port Hacking,2013-10-27,Proboscia alata,25.25,19.779993454367
nrs,7044,Port Hacking,2013-10-27,Pseudo-nitzschia delicatissima complex <=3 µm,75.76,19.779993454367
nrs,7044,Port Hacking,2013-10-27,Pseudo-nitzschia seriata complex >3 µm,25.25,19.779993454367
nrs,7044,Port Hacking,2013-10-27,Thalassiosira spp. 20-40 µm,25.25,19.779993454367
nrs,7044,Port Hacking,2013-10-27,Tripos kofoidii,25.25,19.779993454367
nrs,7045,Port Hacking,2013-12-02,Ceratoneis closterium,50.05,21.24999342151
nrs,7045,Port Hacking,2013-12-02,Guinardia striata,25.03,21.24999342151
nrs,7045,Port Hacking,2013-12-02,Hemiaulus hauckii,25.03,21.24999342151
nrs,7045,Port Hacking,2013-12-02,Hemiaulus membranaceus,50.05,21.24999342151
nrs,7045,Port Hacking,2013-12-02,Leptocylindrus danicus,175.18,21.24999342151
nrs,7045,Port Hacking,2013-12-02,Mesodinium rubrum,75.08,21.24999342151
nrs,7045,Port Hacking,2013-12-02,Meuniera membranacea,100.1,21.24999342151
nrs,7045,Port Hacking,2013-12-02,Noctiluca scintillans,20.02,21.24999342151
nrs,7045,Port Hacking,2013-12-02,Pleurosigma spp. < 150 µm,25.03,21.24999342151
nrs,7045,Port Hacking,2013-12-02,Pseudo-nitzschia delicatissima complex <=3 µm,75.08,21.24999342151
nrs,7045,Port Hacking,2013-12-02,Pseudo-nitzschia seriata complex >3 µm,25.03,21.24999342151
nrs,7045,Port Hacking,2013-12-02,Undella claparedi,10.01,21.24999342151
nrs,7076,Maria Island,2014-12-09,Laboea strobila,25,15.159993557632
nrs,7076,Maria Island,2014-12-09,Mesodinium rubrum,100,15.159993557632
nrs,7076,Maria Island,2014-12-09,Proboscia alata,25,15.159993557632
nrs,7076,Maria Island,2014-12-09,Scrippsiella trochoidea,125,15.159993557632
nrs,7091,Port Hacking,2015-01-21,Cerataulina pelagica,2977.85,23.279993376136
nrs,7091,Port Hacking,2015-01-21,Ceratoneis closterium,3350.08,23.279993376136
nrs,7091,Port Hacking,2015-01-21,Ceratoperidinium falcatum,1116.69,23.279993376136
nrs,7091,Port Hacking,2015-01-21,Chaetoceros danicus,744.46,23.279993376136
nrs,7091,Port Hacking,2015-01-21,Chaetoceros spp. 10-20 µm,13772.57,23.279993376136
nrs,7091,Port Hacking,2015-01-21,Dactyliosolen fragilissimus <150 µm length,5583.47,23.279993376136
nrs,7091,Port Hacking,2015-01-21,Dictyocha fibula,372.23,23.279993376136
nrs,7091,Port Hacking,2015-01-21,Guinardia delicatula,10050.25,23.279993376136
nrs,7091,Port Hacking,2015-01-21,Guinardia flaccida <150 µm length,744.46,23.279993376136
nrs,7091,Port Hacking,2015-01-21,Haslea wawrikae,372.23,23.279993376136
nrs,7091,Port Hacking,2015-01-21,Leptocylindrus danicus,80029.78,23.279993376136
nrs,7091,Port Hacking,2015-01-21,Leptocylindrus mediterraneus,372.23,23.279993376136
nrs,7091,Port Hacking,2015-01-21,Proboscia alata,744.46,23.279993376136
nrs,7091,Port Hacking,2015-01-21,Prorocentrum gracile,1116.69,23.279993376136
nrs,7091,Port Hacking,2015-01-21,Pseudo-nitzschia delicatissima complex <=3 µm,1488.93,23.279993376136
nrs,7091,Port Hacking,2015-01-21,Pseudo-nitzschia seriata complex >3 µm,3722.32,23.279993376136
nrs,7091,Port Hacking,2015-01-21,Thalassiosira spp. 20-40 µm,372.23,23.279993376136
nrs,71,North Stradbroke,2010-06-18,Ceratoneis closterium,6400,21.58999341391
nrs,71,North Stradbroke,2010-06-18,Chaetoceros spp. 20-30 µm,18600,21.58999341391
nrs,71,North Stradbroke,2010-06-18,Chaetoceros spp. < 10 µm cell width,40000,21.58999341391
nrs,71,North Stradbroke,2010-06-18,Dactyliosolen fragilissimus,2400,21.58999341391
nrs,71,North Stradbroke,2010-06-18,Guinardia delicatula,400,21.58999341391
nrs,71,North Stradbroke,2010-06-18,Guinardia striata,2000,21.58999341391
nrs,71,North Stradbroke,2010-06-18,Leptocylindrus danicus,2400,21.58999341391
nrs,71,North Stradbroke,2010-06-18,Leptocylindrus minimus,3000,21.58999341391
nrs,71,North Stradbroke,2010-06-18,Proboscia alata,400,21.58999341391
nrs,71,North Stradbroke,2010-06-18,Pseudo-nitzschia delicatissima complex <=3 µm,28200,21.58999341391
