SURVEY,SAMPLE_DATE,TAXON_NAME,TAXON_GROUP,ABUNDANCE_M3
IMOS,2012-08-22 00:00:00,Protoperidinium spp.,Dinoflagellate,25380
IMOS,2012-08-22 00:00:00,Pseudo-nitzschia delicatissima complex <=3 µm,Diatom,101520
IMOS,2012-08-22 00:00:00,Pseudo-nitzschia seriata complex >3 µm,Diatom,456850
IMOS,2012-08-22 00:00:00,Rhizosolenia setigera group,Diatom,50760
IMOS,2012-08-22 00:00:00,Rhizosolenia spp.,Diatom,279190
IMOS,2012-08-22 00:00:00,Scrippsiella spp.,Dinoflagellate,50760
IMOS,2012-08-22 00:00:00,Thalassiosira spp. 10-20 µm,Diatom,203050
IMOS,2012-08-22 00:00:00,Tripos fusus,Dinoflagellate,25380
IMOS,2012-10-10 00:00:00,Amphora spp.,Diatom,502510
IMOS,2012-10-10 00:00:00,Cerataulina spp. ~150 µm length,Diatom,2010050
IMOS,2012-10-10 00:00:00,Chaetoceros spp. < 10 µm cell width,Diatom,1005030
IMOS,2012-10-10 00:00:00,Coccolithophore cf.,Coccolithophore,3015080
IMOS,2012-10-10 00:00:00,Guinardia flaccida <150 µm length,Diatom,6030150
IMOS,2012-10-10 00:00:00,Gyrodinium spp.,Dinoflagellate,502510
IMOS,2012-10-10 00:00:00,Leptocylindrus danicus,Diatom,187300140
IMOS,2012-10-10 00:00:00,Leptocylindrus minimus,Diatom,1507540
IMOS,2012-10-10 00:00:00,Mesodinium rubrum,Ciliate,2010050
IMOS,2012-10-10 00:00:00,Navicula cf. 20-40 µm length,Diatom,502510
IMOS,2012-10-10 00:00:00,Prorocentrum spp.,Dinoflagellate,502510
IMOS,2012-10-10 00:00:00,Pseudo-nitzschia delicatissima complex <=3 µm,Diatom,502510
IMOS,2012-10-10 00:00:00,Pseudo-nitzschia seriata complex >3 µm,Diatom,23618090
IMOS,2012-10-10 00:00:00,Scrippsiella spp.,Dinoflagellate,502510
IMOS,2012-10-10 00:00:00,Strombidium spp.,Ciliate,1507540
IMOS,2012-10-10 00:00:00,Thalassiosira spp. 10-20 µm,Diatom,23115580
IMOS,2012-10-10 00:00:00,Thalassiosira spp. 20-40 µm,Diatom,3015080
IMOS,2012-10-10 00:00:00,Thalassiosira spp. 40-60 µm,Diatom,1005030
IMOS,2012-09-18 00:00:00,Chaetoceros spp. 10-20 µm,Diatom,140650
IMOS,2012-09-18 00:00:00,Cylindrotheca closterium,Diatom,843880
IMOS,2012-09-18 00:00:00,Dinoflagellate cyst,Dinoflagellate,281290
IMOS,2012-09-18 00:00:00,Leptocylindrus danicus,Diatom,35583680
IMOS,2012-09-18 00:00:00,Navicula cf. 20-40 µm length,Diatom,140650
IMOS,2012-09-18 00:00:00,Oxytoxum caudatum,Dinoflagellate,140650
IMOS,2012-09-18 00:00:00,Oxytoxum parvum,Dinoflagellate,140650
IMOS,2012-09-18 00:00:00,Pseudo-nitzschia delicatissima complex <=3 µm,Diatom,140650
IMOS,2012-09-18 00:00:00,Pseudo-nitzschia seriata complex >3 µm,Diatom,2391000
IMOS,2012-09-18 00:00:00,Pyrophacus spp.,Dinoflagellate,140650
IMOS,2012-09-18 00:00:00,Rhizosolenia fallax group,Diatom,140650
IMOS,2012-09-18 00:00:00,Stephanopyxis spp.,Diatom,140650
IMOS,2012-09-18 00:00:00,Strombidium spp.,Ciliate,421940
IMOS,2012-11-21 00:00:00,Chaetoceros spp. < 10 µm cell width,Diatom,2259040
IMOS,2012-11-21 00:00:00,Cylindrotheca closterium,Diatom,5522090
IMOS,2012-11-21 00:00:00,Guinardia flaccida <150 µm length,Diatom,251000
IMOS,2012-11-21 00:00:00,Gyrodinium spp.,Dinoflagellate,502010
IMOS,2012-11-21 00:00:00,Leptocylindrus danicus,Diatom,2510040
IMOS,2012-11-21 00:00:00,Navicula cf. 140-160 µm length,Diatom,753010
IMOS,2012-11-21 00:00:00,Navicula cf. 20-40 µm length,Diatom,1757030
IMOS,2012-11-21 00:00:00,Navicula cf. 60-80 µm length,Diatom,753010
IMOS,2012-11-21 00:00:00,Noctiluca scintillans,Dinoflagellate,160640
IMOS,2012-11-21 00:00:00,Octactis octonaria,Silicoflagellate,251000
IMOS,2012-11-21 00:00:00,Oxytoxum spp.,Dinoflagellate,502010
IMOS,2012-11-21 00:00:00,Pleurosigma spp. < 150 µm,Diatom,502010
IMOS,2012-11-21 00:00:00,Proboscia alata,Diatom,99220410
IMOS,2012-11-21 00:00:00,Prorocentrum spp.,Dinoflagellate,1004020
IMOS,2012-11-21 00:00:00,Protoperidinium spp.,Dinoflagellate,251000
IMOS,2012-11-21 00:00:00,Pseudo-nitzschia delicatissima complex <=3 µm,Diatom,753010
IMOS,2012-11-21 00:00:00,Pseudo-nitzschia seriata complex >3 µm,Diatom,753010
IMOS,2012-11-21 00:00:00,Rhizosolenia setigera group,Diatom,251000
IMOS,2012-11-21 00:00:00,Scrippsiella spp.,Dinoflagellate,251000
IMOS,2012-11-21 00:00:00,Thalassiosira spp. 40-60 µm,Diatom,502010
IMOS,2013-02-28 00:00:00,Asterionellopsis spp. ~50 µm length,Diatom,83955600
IMOS,2013-02-28 00:00:00,Bacteriastrum spp.,Diatom,403630
IMOS,2013-02-28 00:00:00,Chaetoceros spp. 20-30 µm,Diatom,2018160
IMOS,2013-02-28 00:00:00,Chaetoceros spp. < 10 µm cell width,Diatom,1009080
IMOS,2013-02-28 00:00:00,Cylindrotheca closterium,Diatom,3027250
IMOS,2013-02-28 00:00:00,Dactyliosolen fragilissimus <150 µm length,Diatom,1210900
IMOS,2013-02-28 00:00:00,Ditylum brightwellii < 40 µm width,Diatom,201820
IMOS,2013-02-28 00:00:00,Guinardia flaccida <150 µm length,Diatom,605450
IMOS,2013-02-28 00:00:00,Guinardia striata,Diatom,1009080
IMOS,2013-02-28 00:00:00,Hemiaulus spp.,Diatom,201820
IMOS,2013-02-28 00:00:00,Lauderia annulata < 70 µm length,Diatom,403630
IMOS,2013-02-28 00:00:00,Leptocylindrus danicus,Diatom,9081740
IMOS,2013-02-28 00:00:00,Leptocylindrus mediterraneus,Diatom,807270
IMOS,2013-02-28 00:00:00,Navicula cf. 20-40 µm length,Diatom,605450
IMOS,2013-02-28 00:00:00,Navicula cf. 40-60 µm length,Diatom,201820
IMOS,2013-02-28 00:00:00,Nitzschia cf. bicapitata,Diatom,201820
IMOS,2013-02-28 00:00:00,Pseudo-nitzschia delicatissima complex <=3 µm,Diatom,12916250
IMOS,2013-02-28 00:00:00,Pseudo-nitzschia seriata complex >3 µm,Diatom,2421800
IMOS,2013-02-28 00:00:00,Rhizosolenia setigera group,Diatom,201820
IMOS,2013-02-28 00:00:00,Skeletonema spp.,Diatom,14732590
IMOS,2013-02-28 00:00:00,Thalassiosira spp. 20-40 µm,Diatom,403630
IMOS,2013-02-28 00:00:00,Trichodesmium spp.,Cyanobacteria,15136230
IMOS,2012-12-19 00:00:00,Chaetoceros spp. < 10 µm cell width,Diatom,26344430
IMOS,2012-12-19 00:00:00,Corethron pennatum,Diatom,101420
IMOS,2012-12-19 00:00:00,Cylindrotheca closterium,Diatom,405680
IMOS,2012-12-19 00:00:00,Dactyliosolen phuketensis,Diatom,608520
IMOS,2012-12-19 00:00:00,Meuniera membranacea,Diatom,1217040
IMOS,2012-12-19 00:00:00,Navicula cf. 20-40 µm length,Diatom,1318460
IMOS,2012-12-19 00:00:00,Noctiluca scintillans,Dinoflagellate,70990
IMOS,2012-12-19 00:00:00,Octactis octonaria,Silicoflagellate,202840
IMOS,2012-12-19 00:00:00,Prorocentrum spp.,Dinoflagellate,304260
IMOS,2012-12-19 00:00:00,Protoperidinium spp.,Dinoflagellate,1318460
IMOS,2012-12-19 00:00:00,Pseudo-nitzschia delicatissima complex <=3 µm,Diatom,511156190
IMOS,2012-12-19 00:00:00,Strombidium spp.,Ciliate,304260
IMOS,2012-12-19 00:00:00,Thalassiosira spp. 10-20 µm,Diatom,304260
IMOS,2012-12-19 00:00:00,Tripos furca,Dinoflagellate,202840
IMOS,2013-06-12 00:00:00,Bacteriastrum spp.,Diatom,24930
IMOS,2013-06-12 00:00:00,Ciliate (Inc. tintinnid),Ciliate,648060
IMOS,2013-06-12 00:00:00,Climacocylis spp.,Ciliate,24930
IMOS,2013-06-12 00:00:00,Cylindrotheca closterium,Diatom,24930
IMOS,2013-06-12 00:00:00,Dictyocha fibula,Silicoflagellate,224330
IMOS,2013-06-12 00:00:00,Guinardia flaccida <150 µm length,Diatom,74780
IMOS,2013-06-12 00:00:00,Gymnodinioid dinoflagellate 10-20 µm,Dinoflagellate,348950
IMOS,2013-06-12 00:00:00,Gyrodinium spp.,Dinoflagellate,299100
IMOS,2013-06-12 00:00:00,Mesodinium rubrum,Ciliate,822530
IMOS,2013-06-12 00:00:00,Navicula cf. 40-60 µm length,Diatom,124630
IMOS,2013-06-12 00:00:00,Navicula cf. 60-80 µm length,Diatom,49850
IMOS,2013-06-12 00:00:00,Oxytoxum spp.,Dinoflagellate,99700
IMOS,2013-06-12 00:00:00,Protoperidinium spp.,Dinoflagellate,49850
IMOS,2013-06-12 00:00:00,Pseudo-nitzschia delicatissima complex <=3 µm,Diatom,199400
IMOS,2013-06-12 00:00:00,Pseudo-nitzschia seriata complex >3 µm,Diatom,74780
IMOS,2013-06-12 00:00:00,Strombidium spp.,Ciliate,174480
IMOS,2013-06-12 00:00:00,Thalassiosira spp. 20-40 µm,Diatom,5009970
IMOS,2013-06-12 00:00:00,Trichodesmium spp.,Cyanobacteria,822530
IMOS,2013-06-12 00:00:00,Tripos fusus,Dinoflagellate,24930
IMOS,2013-06-12 00:00:00,Undella spp.,Ciliate,74780
IMOS,2013-07-26 00:00:00,Asterionellopsis spp. ~50 µm length,Diatom,50100
IMOS,2013-07-26 00:00:00,Bacteriastrum spp.,Diatom,100200
IMOS,2013-07-26 00:00:00,Chaetoceros atlanticus,Diatom,175350
IMOS,2013-07-26 00:00:00,Chaetoceros spp. 20-30 µm,Diatom,75150
IMOS,2013-07-26 00:00:00,Chaetoceros spp. < 10 µm cell width,Diatom,1002000
IMOS,2013-07-26 00:00:00,Ciliate (Inc. tintinnid),Ciliate,275550
IMOS,2013-07-26 00:00:00,Coccolithophore cf.,Coccolithophore,325650
IMOS,2013-07-26 00:00:00,Cylindrotheca closterium,Diatom,275550
IMOS,2013-07-26 00:00:00,Dactyliosolen fragilissimus <150 µm length,Diatom,225450
IMOS,2013-07-26 00:00:00,Dictyocha fibula,Silicoflagellate,75150
IMOS,2013-07-26 00:00:00,Dinophysis spp.,Dinoflagellate,25050
IMOS,2013-07-26 00:00:00,Guinardia flaccida <150 µm length,Diatom,2655310
IMOS,2013-07-26 00:00:00,Guinardia striata,Diatom,100200
IMOS,2013-07-26 00:00:00,Gymnodinioid dinoflagellate 10-20 µm,Dinoflagellate,450900
IMOS,2013-07-26 00:00:00,Gyrodinium spp.,Dinoflagellate,475950
IMOS,2013-07-26 00:00:00,Leptocylindrus danicus,Diatom,876750
IMOS,2013-07-26 00:00:00,Leptocylindrus minimus,Diatom,475950
IMOS,2013-07-26 00:00:00,Mesodinium rubrum,Ciliate,75150
IMOS,2013-07-26 00:00:00,Meuniera membranacea,Diatom,175350
IMOS,2013-07-26 00:00:00,Navicula cf. 20-40 µm length,Diatom,601200
IMOS,2013-07-26 00:00:00,Navicula cf. 40-60 µm length,Diatom,75150
IMOS,2013-07-26 00:00:00,Navicula cf. 80-100 µm length,Diatom,25050
IMOS,2013-07-26 00:00:00,Neostreptotheca spp.,Diatom,25050
IMOS,2013-07-26 00:00:00,Noctiluca scintillans,Dinoflagellate,20040
IMOS,2013-07-26 00:00:00,Octactis octonaria,Silicoflagellate,200400
IMOS,2013-07-26 00:00:00,Oxytoxum spp.,Dinoflagellate,125250
IMOS,2013-07-26 00:00:00,Proboscia alata,Diatom,25050
IMOS,2013-07-26 00:00:00,Prorocentrum spp.,Dinoflagellate,601200
IMOS,2013-07-26 00:00:00,Protoperidinium spp.,Dinoflagellate,125250
IMOS,2013-07-26 00:00:00,Pseudo-nitzschia delicatissima complex <=3 µm,Diatom,375750
IMOS,2013-07-26 00:00:00,Pseudo-nitzschia seriata complex >3 µm,Diatom,776550
IMOS,2013-07-26 00:00:00,Rhizosolenia spp.,Diatom,25050
IMOS,2013-07-26 00:00:00,Thalassionema spp. < 100 µm length,Diatom,25050
IMOS,2013-07-26 00:00:00,Thalassiosira spp. 10-20 µm,Diatom,1628260
IMOS,2013-07-26 00:00:00,Thalassiosira spp. 20-40 µm,Diatom,3907820
IMOS,2013-07-26 00:00:00,Thalassiosira spp. 40-60 µm,Diatom,50100
IMOS,2013-08-27 00:00:00,Bacteriastrum hyalinum,Diatom,25030
IMOS,2013-08-27 00:00:00,Cerataulina pelagica,Diatom,375380
IMOS,2013-08-27 00:00:00,Chaetoceros spp. 10-20 µm,Diatom,25030
IMOS,2013-08-27 00:00:00,Cyanobacteria cluster,Cyanobacteria,300300
IMOS,2013-08-27 00:00:00,Guinardia delicatula,Diatom,200200
IMOS,2013-08-27 00:00:00,Guinardia striata,Diatom,150150
IMOS,2013-08-27 00:00:00,Gymnodinioid dinoflagellate 10-20 µm,Dinoflagellate,50050
IMOS,2013-08-27 00:00:00,Gyrodinium spp.,Dinoflagellate,50050
IMOS,2013-08-27 00:00:00,Hemiaulus spp.,Diatom,25030
IMOS,2013-08-27 00:00:00,Leptocylindrus danicus,Diatom,275280
IMOS,2013-08-27 00:00:00,Mesodinium rubrum,Ciliate,25030
IMOS,2013-08-27 00:00:00,Meuniera membranacea,Diatom,25030
IMOS,2013-08-27 00:00:00,Navicula cf. 20-40 µm length,Diatom,125130
IMOS,2013-08-27 00:00:00,Octactis octonaria,Silicoflagellate,10010
IMOS,2013-08-27 00:00:00,Oxytoxum spp.,Dinoflagellate,50050
IMOS,2013-08-27 00:00:00,Pennate diatom > 100 µm,Diatom,450450
IMOS,2013-08-27 00:00:00,Prorocentrum micans,Dinoflagellate,25030
IMOS,2013-08-27 00:00:00,Pseudo-nitzschia delicatissima complex <=3 µm,Diatom,325330
IMOS,2013-08-27 00:00:00,Pseudo-nitzschia seriata complex >3 µm,Diatom,250250
IMOS,2013-08-27 00:00:00,Rhizosolenia spp.,Diatom,100100
IMOS,2013-08-27 00:00:00,Scrippsiella spp.,Dinoflagellate,50050
IMOS,2013-08-27 00:00:00,Thalassionema spp. < 100 µm length,Diatom,175180
IMOS,2013-08-27 00:00:00,Thalassiosira spp. 10-20 µm,Diatom,150150
IMOS,2013-08-27 00:00:00,Thalassiosira spp. 20-40 µm,Diatom,100100
IMOS,2013-08-27 00:00:00,Thalassiosira spp. 40-60 µm,Diatom,100100
IMOS,2013-08-27 00:00:00,Tripos fusus,Dinoflagellate,10010
IMOS,2013-08-27 00:00:00,Tripos pentagonus,Dinoflagellate,25030
IMOS,2013-08-27 00:00:00,Xystonella spp.,Ciliate,10010
IMOS,2013-09-16 00:00:00,Chaetoceros spp. 20-30 µm,Diatom,670690
IMOS,2013-09-16 00:00:00,Chaetoceros spp. < 10 µm cell width,Diatom,1006040
IMOS,2013-09-16 00:00:00,Codonellopsis spp.,Ciliate,50300
IMOS,2013-09-16 00:00:00,Cylindrotheca closterium,Diatom,335350
IMOS,2013-09-16 00:00:00,Dadayiella spp.,Ciliate,335350
IMOS,2013-09-16 00:00:00,Eucampia spp. <100 µm cell length,Diatom,1006040
IMOS,2013-09-16 00:00:00,Guinardia delicatula,Diatom,2347420
IMOS,2013-09-16 00:00:00,Guinardia striata,Diatom,1006040
IMOS,2013-09-16 00:00:00,Gymnodinioid dinoflagellate 10-20 µm,Dinoflagellate,1341380
IMOS,2013-09-16 00:00:00,Leptocylindrus danicus,Diatom,1676730
IMOS,2013-09-16 00:00:00,Leptocylindrus minimus,Diatom,1006040
IMOS,2013-09-16 00:00:00,Meuniera membranacea,Diatom,2682760
IMOS,2013-09-16 00:00:00,Navicula cf. 40-60 µm length,Diatom,670690
IMOS,2013-09-16 00:00:00,Navicula cf. 60-80 µm length,Diatom,335350
IMOS,2013-09-16 00:00:00,Octactis octonaria,Silicoflagellate,335350
IMOS,2013-09-16 00:00:00,Pseudo-nitzschia delicatissima complex <=3 µm,Diatom,2347420
IMOS,2013-09-16 00:00:00,Pseudo-nitzschia seriata complex >3 µm,Diatom,71428570
IMOS,2013-09-16 00:00:00,Rhizosolenia fallax group,Diatom,335350
IMOS,2013-09-16 00:00:00,Rhizosolenia setigera group,Diatom,335350
IMOS,2013-09-16 00:00:00,Stephanopyxis spp.,Diatom,670690
IMOS,2013-09-16 00:00:00,Thalassiosira gravida,Diatom,335350
IMOS,2013-09-16 00:00:00,Thalassiosira spp. 20-40 µm,Diatom,335350
IMOS,2013-09-16 00:00:00,Thalassiosira spp. 40-60 µm,Diatom,3688800
IMOS,2013-09-16 00:00:00,Xystonella spp.,Ciliate,10060
IMOS,2013-03-20 00:00:00,Bacteriastrum spp.,Diatom,801600
IMOS,2013-03-20 00:00:00,Cerataulina pelagica,Diatom,75150
IMOS,2013-03-20 00:00:00,Chaetoceros peruvianus < 40 µm cell width,Diatom,25050
IMOS,2013-03-20 00:00:00,Chaetoceros spp. 10-20 µm,Diatom,651300
IMOS,2013-03-20 00:00:00,Chaetoceros spp. < 10 µm cell width,Diatom,976950
IMOS,2013-03-20 00:00:00,Cyanobacteral filament,Cyanobacteria,3006010
IMOS,2013-03-20 00:00:00,Cylindrotheca closterium,Diatom,576150
IMOS,2013-03-20 00:00:00,Dactyliosolen fragilissimus <150 µm length,Diatom,776550
IMOS,2013-03-20 00:00:00,Dactyliosolen phuketensis,Diatom,250500
IMOS,2013-03-20 00:00:00,Eucampia spp. <100 µm cell length,Diatom,75150
IMOS,2013-03-20 00:00:00,Guinardia flaccida <150 µm length,Diatom,350700
IMOS,2013-03-20 00:00:00,Guinardia striata,Diatom,275550
IMOS,2013-03-20 00:00:00,Gyrodinium spp.,Dinoflagellate,75150
IMOS,2013-03-20 00:00:00,Hemiaulus hauckii,Diatom,450900
IMOS,2013-03-20 00:00:00,Hemiaulus spp.,Diatom,175350
IMOS,2013-03-20 00:00:00,Lauderia spp.,Diatom,25050
IMOS,2013-03-20 00:00:00,Leptocylindrus danicus,Diatom,851700
IMOS,2013-03-20 00:00:00,Leptocylindrus minimus,Diatom,1377760
IMOS,2013-03-20 00:00:00,Meuniera membranacea,Diatom,175350
IMOS,2013-03-20 00:00:00,Navicula cf. 20-40 µm length,Diatom,300600
IMOS,2013-03-20 00:00:00,Proboscia alata,Diatom,175350
IMOS,2013-03-20 00:00:00,Pseudo-nitzschia delicatissima complex <=3 µm,Diatom,3431860
IMOS,2013-03-20 00:00:00,Pseudo-nitzschia seriata complex >3 µm,Diatom,100200
IMOS,2013-03-20 00:00:00,Rhizosolenia setigera group,Diatom,375750
IMOS,2013-03-20 00:00:00,Rhizosolenia spp.,Diatom,125250
IMOS,2013-03-20 00:00:00,Thalassionema spp. < 100 µm length,Diatom,225450
IMOS,2013-03-20 00:00:00,Tripos furca,Dinoflagellate,50100
IMOS,2013-04-23 00:00:00,Actinopoda,Radiozoa,25130
IMOS,2013-04-23 00:00:00,Ciliate (Inc. tintinnid),Ciliate,175880
IMOS,2013-04-23 00:00:00,Climacodium spp.,Diatom,50250
IMOS,2013-04-23 00:00:00,Cyanobacteria cluster,Cyanobacteria,527640
IMOS,2013-04-23 00:00:00,Cylindrotheca closterium,Diatom,251260
IMOS,2013-04-23 00:00:00,Dictyocha fibula,Silicoflagellate,25130
IMOS,2013-04-23 00:00:00,Eutintinnus spp.,Ciliate,25130
IMOS,2013-04-23 00:00:00,Foraminifera,Foraminifera,25130
IMOS,2013-04-23 00:00:00,Gymnodinioid dinoflagellate 10-20 µm,Dinoflagellate,1130650
IMOS,2013-04-23 00:00:00,Gyrodinium spp.,Dinoflagellate,226130
IMOS,2013-04-23 00:00:00,Leptocylindrus danicus,Diatom,25130
IMOS,2013-04-23 00:00:00,Leptocylindrus minimus,Diatom,100500
IMOS,2013-04-23 00:00:00,Navicula cf. 20-40 µm length,Diatom,427140
IMOS,2013-04-23 00:00:00,Oxytoxum spp.,Dinoflagellate,402010
IMOS,2013-04-23 00:00:00,Pronoctiluca spp.,Dinoflagellate,50250
IMOS,2013-04-23 00:00:00,Prorocentrum lima,Dinoflagellate,75380
IMOS,2013-04-23 00:00:00,Prorocentrum spp.,Dinoflagellate,351760
IMOS,2013-04-23 00:00:00,Protoperidinium spp.,Dinoflagellate,50250
IMOS,2013-04-23 00:00:00,Pseudo-nitzschia delicatissima complex <=3 µm,Diatom,75380
IMOS,2013-04-23 00:00:00,Pseudo-nitzschia seriata complex >3 µm,Diatom,100500
IMOS,2013-04-23 00:00:00,Scrippsiella spp.,Dinoflagellate,75380
IMOS,2013-04-23 00:00:00,Thalassiosira spp. 10-20 µm,Diatom,175880
IMOS,2013-04-23 00:00:00,Thalassiosira spp. 20-40 µm,Diatom,50250
IMOS,2013-04-23 00:00:00,Tripos lineatus,Dinoflagellate,25130
IMOS,2013-05-15 00:00:00,Asterionellopsis spp. ~50 µm length,Diatom,606060
IMOS,2013-05-15 00:00:00,Chaetoceros peruvianus < 40 µm cell width,Diatom,25250
IMOS,2013-05-15 00:00:00,Chaetoceros spp. < 10 µm cell width,Diatom,606060
IMOS,2013-05-15 00:00:00,Ciliate (Inc. tintinnid),Ciliate,277780
IMOS,2013-05-15 00:00:00,Climacodium spp.,Diatom,202020
IMOS,2013-05-15 00:00:00,Codonellopsis spp.,Ciliate,101010
IMOS,2013-05-15 00:00:00,Cylindrotheca closterium,Diatom,2222220
IMOS,2013-05-15 00:00:00,Dictyocha fibula,Silicoflagellate,126260
IMOS,2013-05-15 00:00:00,Ditylum brightwellii < 40 µm width,Diatom,25250
IMOS,2013-05-15 00:00:00,Fragilariopsis spp.,Diatom,328280
IMOS,2013-05-15 00:00:00,Guinardia striata,Diatom,75760
IMOS,2013-05-15 00:00:00,Gymnodinioid dinoflagellate 10-20 µm,Dinoflagellate,353540
IMOS,2013-05-15 00:00:00,Gyrodinium spp.,Dinoflagellate,151520
IMOS,2013-05-15 00:00:00,Helicotheca spp.,Diatom,25250
IMOS,2013-05-15 00:00:00,Leptocylindrus danicus,Diatom,404040
IMOS,2013-05-15 00:00:00,Leptocylindrus minimus,Diatom,505050
IMOS,2013-05-15 00:00:00,Navicula cf. 20-40 µm length,Diatom,858590
IMOS,2013-05-15 00:00:00,Navicula cf. 60-80 µm length,Diatom,75760
IMOS,2013-05-15 00:00:00,Nitzschia cf. bicapitata,Diatom,50510
IMOS,2013-05-15 00:00:00,Octactis octonaria,Silicoflagellate,101010
IMOS,2013-05-15 00:00:00,Oxytoxum spp.,Dinoflagellate,25250
IMOS,2013-05-15 00:00:00,Pennate diatom > 10 µm,Diatom,25250
IMOS,2013-05-15 00:00:00,Pleurosigma spp. < 150 µm,Diatom,50510
IMOS,2013-05-15 00:00:00,Proboscia alata,Diatom,101010
IMOS,2013-05-15 00:00:00,Prorocentrum spp.,Dinoflagellate,176770
IMOS,2013-05-15 00:00:00,Protoperidinium spp.,Dinoflagellate,101010
IMOS,2013-05-15 00:00:00,Pseudo-nitzschia delicatissima complex <=3 µm,Diatom,1868690
IMOS,2013-05-15 00:00:00,Pseudo-nitzschia seriata complex >3 µm,Diatom,151520
IMOS,2013-05-15 00:00:00,Rhizosolenia setigera group,Diatom,176770
IMOS,2013-05-15 00:00:00,Scrippsiella spp.,Dinoflagellate,252530
IMOS,2013-05-15 00:00:00,Strombidium spp.,Ciliate,25250
IMOS,2013-05-15 00:00:00,Thalassionema spp. < 100 µm length,Diatom,126260
IMOS,2013-05-15 00:00:00,Thalassiosira spp. 40-60 µm,Diatom,50510
IMOS,2013-05-15 00:00:00,Tintinnopsis spp.,Ciliate,479800
IMOS,2013-05-15 00:00:00,Tripos fusus,Dinoflagellate,25250
IMOS,2014-03-18 00:00:00,Ascampbelliella spp.,Ciliate,25180
IMOS,2014-03-18 00:00:00,Centric diatom,Diatom,25180
IMOS,2014-03-18 00:00:00,Cerataulina spp. ~150 µm length,Diatom,75530
IMOS,2014-03-18 00:00:00,Chaetoceros spp. < 10 µm cell width,Diatom,50350
IMOS,2014-03-18 00:00:00,Cylindrotheca closterium,Diatom,75530
IMOS,2014-03-18 00:00:00,Gonyaulax spp.,Dinoflagellate,25180
IMOS,2014-03-18 00:00:00,Guinardia striata,Diatom,75530
IMOS,2014-03-18 00:00:00,Gymnodinioid dinoflagellate 10-20 µm,Dinoflagellate,125880
IMOS,2014-03-18 00:00:00,Gyrodinium spp.,Dinoflagellate,75530
IMOS,2014-03-18 00:00:00,Hemiaulus spp.,Diatom,25180
IMOS,2014-03-18 00:00:00,Leptocylindrus danicus,Diatom,503520
IMOS,2014-03-18 00:00:00,Membraneis spp.,Diatom,25180
IMOS,2014-03-18 00:00:00,Navicula cf. 20-40 µm length,Diatom,25180
IMOS,2014-03-18 00:00:00,Octactis octonaria,Silicoflagellate,25180
IMOS,2014-03-18 00:00:00,Proboscia alata,Diatom,25180
IMOS,2014-03-18 00:00:00,Protoperidinium spp.,Dinoflagellate,25180
IMOS,2014-03-18 00:00:00,Pseudo-nitzschia delicatissima complex <=3 µm,Diatom,251760
IMOS,2014-03-18 00:00:00,Pseudo-nitzschia seriata complex >3 µm,Diatom,125880
IMOS,2014-03-18 00:00:00,Rhabdonella spp.,Ciliate,25180
IMOS,2014-03-18 00:00:00,Rhizosolenia setigera group,Diatom,25180
IMOS,2014-03-18 00:00:00,Thalassiosira spp. 20-40 µm,Diatom,75530
IMOS,2014-03-18 00:00:00,Trichodesmium spp.,Cyanobacteria,18126890
IMOS,2014-04-28 00:00:00,Amphorides spp.,Ciliate,25250
IMOS,2014-04-28 00:00:00,Chaetoceros spp. 20-30 µm,Diatom,50510
IMOS,2014-04-28 00:00:00,Ciliate (Inc. tintinnid),Ciliate,151520
IMOS,2014-04-28 00:00:00,Climacodium spp.,Diatom,50510
IMOS,2014-04-28 00:00:00,Codonellopsis spp.,Ciliate,25250
IMOS,2014-04-28 00:00:00,Cyanobacteral filament,Cyanobacteria,29292930
IMOS,2014-04-28 00:00:00,Cylindrotheca closterium,Diatom,656570
IMOS,2014-04-28 00:00:00,Dictyocha fibula,Silicoflagellate,25250
IMOS,2014-04-28 00:00:00,Gyrodinium spp.,Dinoflagellate,378790
IMOS,2014-04-28 00:00:00,Leptocylindrus danicus,Diatom,50510
IMOS,2014-04-28 00:00:00,Leptocylindrus minimus,Diatom,126260
IMOS,2014-04-28 00:00:00,Navicula cf. 20-40 µm length,Diatom,75760
IMOS,2014-04-28 00:00:00,Oxytoxum spp.,Dinoflagellate,101010
IMOS,2014-04-28 00:00:00,Pleurosigma spp. < 150 µm,Diatom,25250
IMOS,2014-04-28 00:00:00,Prorocentrum gracile,Dinoflagellate,25250
IMOS,2014-04-28 00:00:00,Prorocentrum spp.,Dinoflagellate,75760
IMOS,2014-04-28 00:00:00,Pseudo-nitzschia delicatissima complex <=3 µm,Diatom,303030
IMOS,2014-04-28 00:00:00,Pseudo-nitzschia seriata complex >3 µm,Diatom,101010
IMOS,2014-04-28 00:00:00,Rhizosolenia setigera group,Diatom,25250
IMOS,2014-04-28 00:00:00,Salpingella spp.,Ciliate,50510
IMOS,2014-04-28 00:00:00,Tripos fusus,Dinoflagellate,25250
IMOS,2014-06-13 00:00:00,Asterionellopsis glacialis,Diatom,75910
IMOS,2014-06-13 00:00:00,Bacteriastrum spp.,Diatom,25300
IMOS,2014-06-13 00:00:00,Centric diatom,Diatom,25300
IMOS,2014-06-13 00:00:00,Chaetoceros spp. 10-20 µm,Diatom,25300
IMOS,2014-06-13 00:00:00,Chaetoceros spp. < 10 µm cell width,Diatom,1012150
